image_path,caption,width,height,similarity,punsafe,pwatermark,aesthetic_score,clipscore
data/laion_aesthetic_subset\014937.jpg,"Amelia Earhart and Myrna Loy, 1934",500.0,422.0,0.3713344931602478,1.9724600861081854e-05,,6.574191093444824,0.35268986
data/laion_aesthetic_subset\014938.jpg,"El Capitan, Yosemite Valley - Albert Bierstadt",450.0,328.0,0.3656477332115173,5.74801930497415e-08,0.1608230769634246,6.685246467590332,0.37886304
data/laion_aesthetic_subset\014945.jpg,Still Waters Mountains Jigsaw Puzzle,874.0,1200.0,0.3222332000732422,1.648831857892219e-05,0.0752676203846931,6.598759174346924,0.3227963
data/laion_aesthetic_subset\014950.jpg,World Rally Champions 1981 by Nicholas Watts,300.0,300.0,0.3328035771846771,7.634897337993607e-05,0.3678364753723144,6.542013168334961,0.32304057
data/laion_aesthetic_subset\014951.jpg,Gorges-du-Verdon-France- painting Trevor Waugh,297.0,300.0,0.356762021780014,2.505664951968356e-06,0.3030988574028015,6.517767429351807,0.3356029
data/laion_aesthetic_subset\014955.jpg,"Open road, France, a watercolour painting by artist John Haywood",1024.0,683.0,0.3588605523109436,5.888852001589839e-07,0.1316930204629898,6.622199535369873,0.34154177
data/laion_aesthetic_subset\014957.jpg,Art Prints of Ditch Line and Mesa Toquerville by Maynard Dixon,500.0,361.0,0.3645325303077698,2.725361127886572e-07,0.1126123815774917,6.579033374786377,0.3428619
data/laion_aesthetic_subset\014958.jpg,"surreal painting of melting black piano on the beach at sunset, illustration art Imagens",450.0,300.0,0.3667082488536834,1.5635307136108167e-05,0.2490087300539016,6.864023208618164,0.36421078
data/laion_aesthetic_subset\014960.jpg,Mary Jane Ansell is a British artist who creates exquisite oil paintings that grace classical elegance with an almost regal oddity – capturing perfectly that eerie alienness so revered in fashion.,640.0,426.0,0.3666497766971588,0.0061131119728088,0.4405382871627807,6.641836643218994,0.3273558
data/laion_aesthetic_subset\014962.jpg,Young Lady With Rose,486.0,615.0,0.340097427368164,2.9846440156688917e-05,0.2206058800220489,6.57540225982666,0.3281436
data/laion_aesthetic_subset\014974.jpg,"Sophie Anderson (British, 1823-1903) Fisherman's Children, Capri",677.0,545.0,0.3638999462127685,6.090456008678302e-05,0.0869766026735305,6.663309097290039,0.34586114
data/laion_aesthetic_subset\014975.jpg,rajasthan: Indian women in brightly colored saris on the roof of a Rajput palace. Tiger Fort Jaipur Rajasthan India,450.0,300.0,0.3503927588462829,0.0011250078678131,0.1486894786357879,6.552890777587891,0.33318412
data/laion_aesthetic_subset\014987.jpg,Fauja Singh Portrait standing looking at light,2500.0,3750.0,0.3602842986583709,2.7703856630978407e-06,0.3757082819938659,6.509650230407715,0.33721122
data/laion_aesthetic_subset\015000.jpg,Aloy horizon zero dawn game artwork hd games 4k - Horizon zero dawn android wallpaper ...,1920.0,1280.0,0.3450540006160736,0.0017566680908203,0.1228633075952529,6.545175552368164,0.32475406
data/laion_aesthetic_subset\015002.jpg,https://www.customhorseportraits.com/wp-content/uploads/IMG_6142-1280x1826.jpg,1280.0,1826.0,0.3342696726322174,5.456432973005576e-06,0.172508105635643,6.501958847045898,0.3274136
data/laion_aesthetic_subset\015004.jpg,"girl with freckles and long, curly, ginger hair holding a dry flower wearing vintage brown clothes",820.0,1024.0,0.359080046415329,7.310931687243283e-05,0.1628786027431488,7.01171875,0.32639027
data/laion_aesthetic_subset\015008.jpg,"Gary Hart Photography: Clearing Storm Reflection, El Capitan, Yosemite",410.0,273.0,0.3449127376079559,6.524313903355505e-06,1.0,6.532918453216553,0.3192651
data/laion_aesthetic_subset\015010.jpg,Death Valley-134-Edit.jpg,307.0,306.0,0.3310064077377319,6.399061931006145e-06,0.1332609802484512,6.530726909637451,0.32114497
data/laion_aesthetic_subset\015015.jpg,Lake-Bled-in-Slovenia-res,800.0,534.0,0.3517556190490722,2.4016733732423745e-05,0.2048191726207733,6.566863059997559,0.32588512
data/laion_aesthetic_subset\015018.jpg,"Man stands by glowing yellow tent and watches the northern lights dance over Mount Dillon, Brooks Range, Alaska.",800.0,534.0,0.3249944746494293,1.9956862161052413e-05,0.3294081687927246,6.52579927444458,0.34675425
data/laion_aesthetic_subset\015020.jpg,Vicente Romero Redondo 1956 | Spanish Figurative painter,700.0,522.0,0.3506526947021484,0.0069616436958312,0.0576289221644401,6.55211067199707,0.35314327
data/laion_aesthetic_subset\015021.jpg,Thomas Sully - Portrait of the Misses Mary and Emily McEuen. Los Angeles County Museum of Art (LACMA),539.0,700.0,0.3561722338199615,0.0002678930759429,0.216703787446022,6.920005798339844,0.33455554
data/laion_aesthetic_subset\015032.jpg,"""Rudolf Eickemeyer Jr., """"Evelyn Nesbit with Rose,"""" 1901. Sepia print photo. Collection of the Hudson River Museum, Gift of Mrs. Erik Kaeyer, 75.29.49. This work is featured in """"Floral Arrangements: Highlights from the Collection"""" at the Hudson River Museum in Yonkers.""",469.0,600.0,0.3687858283519745,0.0003837347030639,0.6367048025131226,6.622220993041992,0.33758658
data/laion_aesthetic_subset\015035.jpg,CHENISTORY DZ1009 Paris Street DIY Painting By Numbers Handpainted Canvas Painting Home Wall Art <strong>Picture</strong> For Living Room gift,800.0,800.0,0.381009966135025,5.960854468867183e-05,0.0006461262819357,6.611236572265625,0.3385784
data/laion_aesthetic_subset\015040.jpg,"Clyde Aspevig (American, born 1951) Grand Canyon, 1984 12 x 16in",640.0,470.0,0.3511379659175873,1.4326774078199378e-07,0.0282591078430414,6.804316520690918,0.3417369
data/laion_aesthetic_subset\015043.jpg,Lewis Wickes Hine Empire-state-building-pause-cigarette.jpg,500.0,375.0,0.3927083313465118,0.0013729333877563,0.3865281939506531,6.56574821472168,0.36368555
data/laion_aesthetic_subset\015044.jpg,"Sunset Broken Pier - Ocean City, New Jersey",500.0,326.0,0.3188756704330444,2.221903969257255e-06,0.3813188076019287,6.7679057121276855,0.32688546
data/laion_aesthetic_subset\015059.jpg,Seamless pattern with Japanese blossom sakura and Mount Fuji. Vector stock illustration royalty free illustration,800.0,800.0,0.3591012358665466,1.9044568034587428e-05,0.1277105808258056,6.538952350616455,0.3438836
data/laion_aesthetic_subset\015062.jpg,In northwest Spain there is a lighthouse that has the shape of a ship and in starry nights seems ...,926.0,429.0,0.318075567483902,2.216475422756048e-06,0.1418444365262985,6.813202857971191,0.32355225
data/laion_aesthetic_subset\015067.jpg,abu-dhabi-night-tour-Sheikh-Zayed-Grand-Mosque,428.0,276.0,0.3292299509048462,1.2151209375588223e-05,0.1529463678598404,6.557623386383057,0.3280071
data/laion_aesthetic_subset\015070.jpg,A rendering of a crowded restaurant themed to look like a space station just above the planet Earth,652.0,367.0,0.3600979745388031,0.0011228919029235,0.221330314874649,6.639212608337402,0.3250199
data/laion_aesthetic_subset\015072.jpg,"Panoramic view of beautiful winter landscape in the Bavarian Alps with pilgrimage church of Maria Gern and famous Watzmann massif in the background, Nationalpark Berchtesgadener Land, Bavaria, Germany",450.0,226.0,0.3565886318683624,2.8736427339026704e-05,0.0634494796395301,6.560809135437012,0.32945928
data/laion_aesthetic_subset\015078.jpg,Nels Hagerup Blazing Sunset California Coast,648.0,424.0,0.3311405777931213,4.577653456294684e-08,0.1378738284111023,6.516462326049805,0.32871836
data/laion_aesthetic_subset\015080.jpg,"""""""""""""""The Teton From Willow Flats"""""""" original fine art by Bonnie Bowne""""""",500.0,373.0,0.3513356149196625,1.459351182120372e-07,0.0794067978858947,6.905058860778809,0.36817694
data/laion_aesthetic_subset\015083.jpg,Abraham Lake Ice Map | by Chip Phillips,346.0,500.0,0.3457955121994018,3.91740795748774e-05,0.2190915644168853,6.709429264068604,0.351436
data/laion_aesthetic_subset\015084.jpg,Fantine (LILY COLLINS),1920.0,1080.0,0.3561344742774963,0.0353949666023254,0.1422866433858871,6.605064392089844,0.32304054
data/laion_aesthetic_subset\015089.jpg,"rain, sunrise, beams, autumn, Chile, Torres del Paine",220.0,220.0,0.376457005739212,6.085137442823907e-07,0.1166180893778801,6.658241748809815,0.3627514
data/laion_aesthetic_subset\015091.jpg,Art Prints of Grand Canyon II by Gunnar Widforss,500.0,398.0,0.3636747896671295,2.322472028026823e-06,0.1805243641138076,6.609752178192139,0.3541882
data/laion_aesthetic_subset\015093.jpg,Summer in Uzes by David Norman,476.0,460.0,0.3162366151809692,2.0311772175318765e-07,0.1852129250764846,6.7899675369262695,0.31891716
data/laion_aesthetic_subset\015098.jpg,"Portal, Firth of Forth, Scotland",236.0,314.0,0.3405751883983612,2.2669396457786206e-06,0.0297667160630226,6.771477222442627,0.33266515
data/laion_aesthetic_subset\015099.jpg,Aeroflot Calendar 2012 | by Barbies Land,499.0,303.0,0.340883731842041,0.4891116023063659,0.2347599565982818,6.5940446853637695,0.32854003
data/laion_aesthetic_subset\015100.jpg,"bench, blue, bridge, lake, lights, ocean, pretty, river, tree, trees, water, winter",500.0,356.0,0.3176270127296448,3.348701648064889e-05,0.278246521949768,6.52365255355835,0.32765937
data/laion_aesthetic_subset\015102.jpg,"Beautiful Asian girl in black gloves with makeup in red light, isolated on white background",300.0,450.0,0.314089834690094,0.7102426290512085,0.0602155961096286,6.584048271179199,0.32918087
data/laion_aesthetic_subset\015105.jpg,"Lake District, Crummock Water, English landscape, landscape, Mountain lake painting, Cumbria, The Lakes, landscape watercolor",340.0,270.0,0.3599575757980346,8.416189700710676e-08,0.2116724401712417,6.581942558288574,0.33731836
data/laion_aesthetic_subset\015107.jpg,The Handmaiden: Director's Cut,600.0,396.0,0.3290977478027344,0.0135755240917205,0.1922059059143066,6.558516025543213,0.32273886
data/laion_aesthetic_subset\015108.jpg,"Edwin Deakin (American, 1838-1923) Entrance To Henry VII Chapel, Westminister Abbey, 1898 54 x 36in",317.0,480.0,0.3742739260196686,1.0905146154982504e-06,0.0596715249121189,6.51747465133667,0.3498267
data/laion_aesthetic_subset\015117.jpg,Michiel Schrijver - What evening wants to say. 120 x 70 cm. 2011,736.0,1263.0,0.3492425680160522,4.3150994315510616e-05,0.0778343379497528,6.729222774505615,0.3347067
data/laion_aesthetic_subset\015121.jpg,Friedrich König - PORTRAIT OF A LADY WITH LACE BLOUSE AND FEATHERED HAT | MasterArt,685.0,689.0,0.3140340745449066,0.000166118144989,0.1852435320615768,6.527994155883789,0.31866857
data/laion_aesthetic_subset\015123.jpg,"Reflection, El Capitan winter morning, Yosemite",280.0,420.0,0.3568839430809021,8.675174854033685e-07,0.7889710664749146,6.659373283386231,0.35297468
data/laion_aesthetic_subset\015124.jpg,"""""""Bird Dreaming"""" surreal digital photo manipulation portrait by Patricia Brennan""",236.0,386.0,0.3181556761264801,4.6074565034359694e-05,0.5737943053245544,6.668679237365723,0.32247153
data/laion_aesthetic_subset\015128.jpg,015-Captura de deseos-Josephine Wall-via www.dana-mad.ru,500.0,332.0,0.3275668323040008,0.0002782344818115,0.0719339251518249,6.632124423980713,0.3226333
data/laion_aesthetic_subset\015136.jpg,"2headedsnake: Lawren Harris untitled, 1927-28",500.0,400.0,0.3194735944271087,1.3877658489036548e-07,0.6865798234939575,6.756677150726318,0.3270735
data/laion_aesthetic_subset\015151.jpg,New - Pines Over The Lake - Giclee Fine Art PRINT of Original Painting matted 16x20 by Jan Schmuckal,340.0,270.0,0.3194217085838318,1.4631862654823638e-07,0.0229990165680646,6.57606315612793,0.3273119
data/laion_aesthetic_subset\015155.jpg,"Ingrid Bergman was a Swedish born American actress who starred in a variety of European and American films. She won three Academy Awards, two Emmy Awards, and the Tony Award for Best Actress. (Notorious, Casablanca, Gaslight) 1915-82",236.0,307.0,0.3453372716903686,0.0001176878431579,,6.501430511474609,0.32021374
data/laion_aesthetic_subset\015156.jpg,"Man in Street, Wanchai, 1983",462.0,696.0,0.3226178288459778,3.513539695632062e-06,0.0656145140528678,6.548773765563965,0.32058293
data/laion_aesthetic_subset\015158.jpg,childe_hassam_-_april_-_the_green_gown_-_google_art_project,648.0,440.0,0.3367981016635895,1.1076846249125083e-06,1.0,6.544559955596924,0.3359914
data/laion_aesthetic_subset\015159.jpg,fleurdulys:  A Spring Fantasy - William John Hennessy 1880,785.0,1280.0,0.3584726750850677,7.338880823226646e-05,0.0536031238734722,6.555119037628174,0.34055126
data/laion_aesthetic_subset\015163.jpg,crenellated tower: crenellated tower overlooking the valley in San Marino Repubblic,268.0,450.0,0.3156738877296448,8.163508937286679e-06,0.069511204957962,6.514318943023682,0.31819198
data/laion_aesthetic_subset\015164.jpg,girl with straw hat surrounded by cherry blossom,1080.0,1080.0,0.3501295149326324,0.0112164616584777,0.1396528035402298,6.810904026031494,0.3202855
data/laion_aesthetic_subset\015175.jpg,Supergirl 15 by Artgerm,856.0,1300.0,0.3206923604011535,0.0024442076683044,0.1176019161939621,6.690066814422607,0.32020995
data/laion_aesthetic_subset\015179.jpg,"a biography and life work of jules verne french novelist The french novelist jules verne was the first authentic writer of modern science fiction early life jules gabriel verne was born on february 8, 1828, in nantes in jules verne and his work (1966.",590.0,758.0,0.3517316281795501,1.5491535805267631e-06,0.4357430934906006,6.757717609405518,0.33162495
data/laion_aesthetic_subset\015182.jpg,Kal Gajoum; Umbrellas of New York,736.0,931.0,0.3482343852519989,0.0007574260234832,0.0390774309635162,6.954030513763428,0.33078307
data/laion_aesthetic_subset\015196.jpg,Michelle Thompson - Frozen Lighthouse Sunset St. Joseph Michigan,270.0,270.0,0.370417982339859,1.3208189557190051e-05,0.2878406047821045,6.869375705718994,0.37833753
data/laion_aesthetic_subset\015198.jpg,"lightning, nebraska, ne, denton, erik, johnson",1600.0,1061.0,0.3048183023929596,6.243988082133001e-06,0.1352601796388626,6.658956527709961,0.32572463
data/laion_aesthetic_subset\015202.jpg,"Red Carpet - Tombstone Mountain Range, Yukon, Canada  (by D&K Photography)",236.0,353.0,0.3157041072845459,2.4607933468701052e-08,0.0602154769003391,6.5915961265563965,0.32881796
data/laion_aesthetic_subset\015205.jpg,"Girl in Profile, Purple Headband",680.0,1024.0,0.3336990475654602,2.0621959265554324e-05,0.3712629973888397,6.6876325607299805,0.33397457
data/laion_aesthetic_subset\015209.jpg,"Photograph by Eve Arnold : At a school for black civil rights activists, here the young girl is being trained to not react to smoke blown in her face, hair pulled, etc. Virginia 1960. I'm in love with these first integrated students. Fifteen years old and bearing the burden of the Civil Rights Movement on their slender shoulders.",674.0,800.0,0.3513644933700561,0.0170590579509735,0.140788272023201,6.555323123931885,0.3436635
data/laion_aesthetic_subset\015210.jpg,"Eilean Donan Castle at sunset, Dornie, Kyle of Lochalsh in Scotland, United Kingdom. It is the most visited castle, situated on an island at the confluence of three sea lochs.",450.0,300.0,0.3420422971248626,1.9827652067760937e-05,0.1347465962171554,6.6616315841674805,0.34830523
data/laion_aesthetic_subset\015211.jpg,"Landscape with river,cloud - Chinese Painting",384.0,195.0,0.3490420579910278,3.896707767125918e-06,0.3091567158699035,6.659003257751465,0.34794804
data/laion_aesthetic_subset\015219.jpg,A photo of a lioness hunting that Magill took in the Okavango Delta in Botswana,245.0,300.0,0.3324381113052368,1.9742084987228736e-05,0.257527619600296,6.737407207489014,0.33549717
data/laion_aesthetic_subset\015228.jpg,pino daeni paintings #illustration #oil #painting #girl #woman #mother #beach #sand #coast #beauty #landscape #red #dress,236.0,236.0,0.3800834119319916,1.2124979548389092e-05,0.2097120881080627,6.823980808258057,0.38004965
data/laion_aesthetic_subset\015230.jpg,The infamous and iconic John Moulton Barn in Mormon Row at Grand Teton National Park in Wyoming.   Photo by Kyle Spradley | www.kspradleyphoto.com,400.0,266.0,0.3657291233539581,2.0497425339272013e-06,0.2162170857191085,6.509863376617432,0.34304604
data/laion_aesthetic_subset\015236.jpg,"Italy, Tuscany, San Quirico D'Orcia, Podere Belvedere, Green hills, olive gardens and small vineyard under rays of morning sun - gettyimageskorea",589.0,295.0,0.3519557416439056,1.5540745152975433e-05,0.1814590394496917,6.7313008308410645,0.33719712
data/laion_aesthetic_subset\015239.jpg,How to Create a Futuristic Fashion Portrait in Adobe Photoshop,850.0,769.0,0.3341093063354492,0.0030799508094787,0.6364775896072388,6.617530822753906,0.3309453
data/laion_aesthetic_subset\015251.jpg,"Bourges, France, by S. Lo on Flickr",492.0,800.0,0.3267539143562317,2.980479803227354e-05,0.0035743094049394,6.680367946624756,0.3184767
data/laion_aesthetic_subset\015262.jpg,"theniftyfifties:  Audrey Hepburn publicity for 'The Secret People', 1950.  Photo by Bassano.  Audrey was a hottie!  :)",493.0,640.0,0.3293249905109405,0.1368043720722198,0.3450688123703003,6.92108154296875,0.318394
data/laion_aesthetic_subset\015263.jpg,Beautiful indian woman with green eyes,634.0,840.0,0.3100262284278869,0.0012698769569396,0.2791904211044311,6.6561455726623535,0.32754564
data/laion_aesthetic_subset\015266.jpg,"The sun breaks over Peter's Stone in Cressbrook Dale and backlights a group of Early Purple Orchids. A beautiful Spring morning in the Peak District National Park. Derbyshire, England, UK. May, 2016",500.0,750.0,0.3435614109039306,2.378602403041441e-06,0.0590267889201641,6.584052085876465,0.3519264
data/laion_aesthetic_subset\015271.jpg,"""""""""""""""Reflections In The Alley,"""""""" by Rene' Wiley by Rene' Wiley""""""",236.0,466.0,0.3313934803009033,2.0920026599924317e-06,0.1075503826141357,6.617934226989746,0.3325898
data/laion_aesthetic_subset\015287.jpg,Red Grouse Skirting a Hill - P,327.0,256.0,0.3560143113136291,2.2610288397117986e-07,0.1387777626514434,6.613184928894043,0.33579424
data/laion_aesthetic_subset\015291.jpg,"For those that don't know who this is,her name is Lauren Bacall she is one of my favorite models model LaurenBacall Model R.I.P",400.0,533.0,0.3555209040641784,0.0019668936729431,,6.586212635040283,0.33770144
data/laion_aesthetic_subset\015292.jpg,"Raymond Campbell, Original oil painting on panel, Bowl of Strawberries",550.0,445.0,0.3604048788547516,2.4726500669203237e-06,0.1676532626152038,6.517009258270264,0.3810348
data/laion_aesthetic_subset\015295.jpg,Cary Grant,300.0,320.0,0.3574279844760895,7.537230430898489e-07,,6.531520843505859,0.35051596
data/laion_aesthetic_subset\015296.jpg,"Preview wallpaper San Marino, fortress, tower, night, light, moon",270.0,169.0,0.354917824268341,3.341606861795299e-05,0.2888895571231842,6.553223133087158,0.3531028
data/laion_aesthetic_subset\015297.jpg,Reign-season-2-cast-photo.jpg,352.0,524.0,0.3682366013526916,0.0049386918544769,0.108620099723339,6.782593250274658,0.34480712
data/laion_aesthetic_subset\015302.jpg,Margot Robbie High Quality Wallpapers,1920.0,1080.0,0.3475269079208374,0.9964088201522828,0.2521987557411194,6.595035552978516,0.32260635
data/laion_aesthetic_subset\015308.jpg,"Edward Hersey, Original oil painting on canvas, Into the Vale",550.0,559.0,0.3389399349689483,2.9243014068924825e-05,0.0463752709329128,6.9331374168396,0.327645
data/laion_aesthetic_subset\015311.jpg,Venice canal (Updated) by MilaKat,762.0,1049.0,0.3169195353984833,2.040807203229633e-06,0.0488917157053947,6.636895179748535,0.32730785
data/laion_aesthetic_subset\015320.jpg,courtyard: Indian women in brightly colored saris on the roof of a Rajput palace. Tiger Fort Jaipur Rajasthan India,450.0,300.0,0.3422356843948364,0.0011250078678131,0.1486894786357879,6.552890777587891,0.32830894
data/laion_aesthetic_subset\015330.jpg,Unknown Artist TUSCANY POPPIES Art Painting,432.0,326.0,0.3607324957847595,8.615512342657894e-06,0.0966490358114242,6.64195442199707,0.35843214
data/laion_aesthetic_subset\015331.jpg,sunrise san francisco bay sfist luckysnapshot long exposure longexposure 三藩市日出顏色 三藩市 日出顏色 日出,500.0,333.0,0.3336694240570068,3.354299906277447e-06,0.1084122881293296,6.5624823570251465,0.33100912
data/laion_aesthetic_subset\015335.jpg,"Twilight Magic, Yosemite Valley from Tunnel View, Yosemite",296.0,197.0,0.3323225080966949,2.990053928897396e-07,0.0776777863502502,6.669137001037598,0.32164982
data/laion_aesthetic_subset\015339.jpg,Top 10 Donnie Yen Moments,480.0,360.0,0.3636531829833984,0.0012977123260498,0.0009808822069317,6.55525016784668,0.33003193
data/laion_aesthetic_subset\015341.jpg,"Gary Hart Photography: Supermoon, Half Dome and El Capitan, Yosemite",617.0,411.0,0.3821200132369995,4.6551966192964766e-07,0.4792644381523132,6.521670818328857,0.35749972
data/laion_aesthetic_subset\015347.jpg,"""Julius Klever(1850-1924), """"Golden Autumn"""" ",,278.0,,1.2987767306071872e-08,0.1369421333074569,6.668545722961426,0.34829506
data/laion_aesthetic_subset\015352.jpg,Beautiful Women Paintings by Daniel F. Gerhartz. Part 2 - AmO Images - AmO Images,500.0,657.0,0.3323932886123657,3.8054458855185658e-06,0.1959114074707031,6.7232770919799805,0.32062975
data/laion_aesthetic_subset\015359.jpg,"Comet NEOWISE at Columbia Icefields (July 27, 2020)",400.0,265.0,0.2880521714687347,1.8910017161033463e-06,0.3702843487262726,6.636067867279053,0.34329784
data/laion_aesthetic_subset\015360.jpg,Willem Haenraets Evening In The Bar I,500.0,375.0,0.3377525210380554,0.0007174611091613,0.0453952923417091,7.00039005279541,0.3513153
data/laion_aesthetic_subset\015362.jpg,"In the Sheds, Swindon - Academic Painting by David Shepherd",768.0,960.0,0.3402295410633087,6.869454864499858e-06,0.0538712441921234,6.613673210144043,0.34102023
data/laion_aesthetic_subset\015368.jpg,"Galaxy Rising by Jörgen Tannerstedt - Landscapes Starscapes ( sweden, stars, night, astrophotography, wind mill, windmill, milky way, galaxy, nightscape, öland,  )",285.0,285.0,0.3299382627010345,9.410354323335923e-06,0.2490155845880508,6.518656730651856,0.32564062
data/laion_aesthetic_subset\015370.jpg,"Sonniger Wintertag in Norwegen, PEDER MONSTED, 1919 von Atelier Liesjes",360.0,329.0,0.364305704832077,3.2829893825692125e-07,0.2744746506214142,7.140342712402344,0.38087264
data/laion_aesthetic_subset\015373.jpg,Donna Donghong Zhang | Chinese Portrait Painter | 1958,640.0,508.0,0.335923820734024,2.283575895489776e-06,0.1256978660821914,6.687547206878662,0.33401045
data/laion_aesthetic_subset\015382.jpg,ANNA MAY WONG 8x10 PICTURE GORGEOUS ACTRESS RARE PHOTO,179.0,225.0,0.3243528306484222,0.0008946359157562,0.3031229376792907,6.6540374755859375,0.31938526
data/laion_aesthetic_subset\015387.jpg,"The Second Wave, Coyote Buttes North, Arizona",299.0,450.0,0.330438882112503,6.317385668808129e-06,0.1731312274932861,6.731739044189453,0.33048537
data/laion_aesthetic_subset\015389.jpg,Rob Hefferan 1968 | British Figurative painter | It's Time To Dance,700.0,475.0,0.3424642086029053,0.0012123584747314,0.1762016415596008,6.888956546783447,0.33977473
data/laion_aesthetic_subset\015394.jpg,Tho South Haven light reflects brightly in an unfrozen pool of water,500.0,750.0,0.325198233127594,1.3551394886235355e-06,0.3790783882141113,6.520962715148926,0.33030164
data/laion_aesthetic_subset\015397.jpg,French Painting - La Madeleine Paris by Eugene Galien-Laloue,900.0,537.0,0.342621386051178,3.808657140780269e-07,0.1939648240804672,6.610556125640869,0.33231735
data/laion_aesthetic_subset\015402.jpg,"Correggio (Italian; High Renaissance, Mannerism, 1489–1534): Portrait of a Young Man, 1525. - Google Search",645.0,800.0,0.3622320890426636,2.359681275265757e-05,0.0192454941570758,6.582000255584717,0.3481608
data/laion_aesthetic_subset\015407.jpg,"Landscape painting of a lake, trees, and mountains by artist Albert Bierstadt.",800.0,539.0,0.3389240503311157,2.266860548161276e-07,0.3308874666690826,6.72219705581665,0.32793424
data/laion_aesthetic_subset\015410.jpg,Top 10 Amazing Facts About Leopards,500.0,326.0,0.324571430683136,7.992807513801381e-05,0.1814630925655365,6.543761730194092,0.32227743
data/laion_aesthetic_subset\015411.jpg,Deep Cove - Vancouver. Thomas W Schaller. Watercolor on #Fabriano Artistico. 22x15 Inches. 19 Sept. 16.,236.0,379.0,0.3202365636825561,1.7284445448240149e-06,0.4728366732597351,6.730772495269775,0.3479273
data/laion_aesthetic_subset\015416.jpg,australian_gum_tree__bathurst_by_artsaus,800.0,656.0,0.346890777349472,5.77988021177589e-06,0.0504259206354618,6.973320960998535,0.34534964
data/laion_aesthetic_subset\015418.jpg,"Wild Flowers, c.1898, Oil on Canvas",400.0,307.0,0.3418996930122375,1.3379173651628662e-05,0.0831450968980789,6.786569595336914,0.33559376
data/laion_aesthetic_subset\015424.jpg,Omar Robles Captures Ballet Dancers on the Streets of Havana,232.0,290.0,0.3717083632946014,0.0035042464733123,0.086422175168991,6.566749572753906,0.35664833
data/laion_aesthetic_subset\015426.jpg,Sunset Through the Cypress by Kim Lordier Pastel ~ 24 x 18,236.0,319.0,0.3648416399955749,1.189571776194498e-06,0.0529763884842395,6.556694030761719,0.35517663
data/laion_aesthetic_subset\015430.jpg,David Gandy kicks off the new year by showcasing his sizzling six-pack modelling his new loungewear range,634.0,961.0,0.361572802066803,0.7297788262367249,0.2396187037229538,6.674750328063965,0.33084586
data/laion_aesthetic_subset\015434.jpg,"Fire & Ice | by Pete Rowbottom, Wigan, UK",499.0,333.0,0.3391565382480621,5.3164094424573705e-06,0.1599190831184387,6.664242267608643,0.3259331
data/laion_aesthetic_subset\015435.jpg,Porte-St-Martin-Edouard-Leon-Cortes-100-Hand-Painted-Oil-Painting-Repro-Museum-Quality-Gift,540.0,384.0,0.3361709415912628,5.813626557937823e-07,0.0447970516979694,6.754674434661865,0.33763808
data/laion_aesthetic_subset\015436.jpg,blackhistoryalbum :     Muddy Waters and his wife Geneva in Chicago (1951) | Photographer: Art Shay ©   Follow Us On  Twitter  |  Facebook  |  Flickr  |  Pinterest,736.0,982.0,0.3370131254196167,3.873964487866033e-06,0.3550966680049896,6.519046783447266,0.34264037
data/laion_aesthetic_subset\015440.jpg,Kirkjufellsfoss in the evening by Robert Didierjean on 500px.com,900.0,601.0,0.3489377796649933,1.1577753866731657e-06,0.3807748258113861,6.570065498352051,0.32749933
data/laion_aesthetic_subset\015441.jpg,"""""""""""""""Rendezvous in Venice"""""""" - by Bob Pejman.  It's on my dining room wall - captures Venice very well, I want to return!""""""",600.0,450.0,0.3251663148403168,1.498709389124997e-05,0.1144276857376098,6.573666095733643,0.3202049
data/laion_aesthetic_subset\015444.jpg,Notte Nera Painting By Guido Borelli,900.0,709.0,0.3830574750900268,6.9360280576802325e-06,0.1666526794433593,6.858901500701904,0.3402843
data/laion_aesthetic_subset\015445.jpg,Scottish Highlands Jigsaw Puzzle,500.0,237.0,0.357439249753952,2.9025793992332183e-05,0.5344724655151367,6.551567554473877,0.3361391
data/laion_aesthetic_subset\015449.jpg,14 x 18     Southern House     Oil,400.0,327.0,0.3056246936321258,1.3021949598623903e-06,0.1869745999574661,6.633452892303467,0.3259655
data/laion_aesthetic_subset\015452.jpg,"Red Mill Art by Pat Abbott - Digital Art Places ( mills, red, barns, landscapes )",285.0,285.0,0.334294319152832,6.431739166146144e-06,0.411120742559433,6.561628341674805,0.32624948
data/laion_aesthetic_subset\015454.jpg,"St Nectan's Glen, Tintagel, Cornwall. | by Andy Fox Photography",333.0,499.0,0.3500657975673675,3.023171484528575e-05,0.0846613049507141,6.598978519439697,0.33360052
data/laion_aesthetic_subset\015458.jpg,Somewhere in the Sun by Sir Alfred Munnings,500.0,400.0,0.3124061226844787,9.457453415961936e-06,0.0354628711938858,6.696238994598389,0.3201362
data/laion_aesthetic_subset\015464.jpg,"Jacob (right) and Wilhelm Grimm (left) in a portrait by Elisabeth Jerichau-Baumann, oil on canvas, 1855. Wikimedia Commons.",553.0,600.0,0.351725310087204,1.572675319039263e-05,0.3116065561771393,6.541743755340576,0.33436933
data/laion_aesthetic_subset\015465.jpg,"So many amazing paintings of Big Ben. London Fog, 2009, watercolor, 16 x 8. All works by Thomas Schaller.",400.0,745.0,0.4064755439758301,2.6002614958997583e-06,0.0885515213012695,6.770176887512207,0.37922093
